time_ms,base,shoulder,elbow,palm,wrist,gripper,obj_x,obj_y,obj_area,cell,err_x,err_y,approach_mode,free_mode
1778260547305,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547362,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547417,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547467,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547521,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547578,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547633,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547688,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547742,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547795,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547849,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547901,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547954,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548007,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548061,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548111,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548168,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548222,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548274,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548326,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548380,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548432,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548479,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548537,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548595,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548649,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548708,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548769,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548826,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548878,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260548930,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260549012,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260549108,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260549785,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260549836,2367,1753,2014,3065,3207,2995,,,,,,,0,0
